Time,GPS_X,GPS_Y,GPS_Z,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
13.5,,,,2.537347746,-1.2419317,9.795793805,-0.002551163,0.000466804,-0.168289543
13.55,,,,2.533217663,-1.283837339,9.796072587,-0.002595261,0.000452801,-0.171695315
13.6,,,,2.529249485,-1.326540177,9.795750721,-0.002639272,0.000442953,-0.175093161
13.65,,,,2.525362514,-1.370046378,9.795053583,-0.002684647,0.000446487,-0.178482796
13.7,,,,2.521457866,-1.414354695,9.794246177,-0.002732636,0.000465888,-0.18186392
13.75,,,,2.517455433,-1.45946578,9.793538939,-0.002784125,0.000498297,-0.185236219
13.8,,,,2.189228984,-1.646814617,9.671822482,-0.001863872,0.003155383,-0.191850922
13.85,,,,1.230573589,-1.966382405,9.482594642,-0.001439515,0.010061481,-0.204537079
13.9,,,,0.709855476,-1.684918643,9.577458085,-0.002494586,0.015127628,-0.209938258
13.95,,,,-0.148721157,-1.418120427,9.643461323,-0.002402252,0.018930559,-0.209117116
14,320.0471325,-44.69089938,0.6765903,-0.174632056,-1.453360569,9.984636456,-0.002253454,0.015352224,-0.209165857
14.05,,,,1.801811926,-1.655137271,10.78323934,-0.005717337,-0.005777966,-0.212395774
14.1,,,,2.352420334,-1.7750122,10.44391595,-0.00530112,-0.020302082,-0.215919393
14.15,,,,2.41362937,-1.857314802,9.877936039,-0.002628212,-0.022899647,-0.219390759
14.2,,,,2.473632977,-1.931341901,9.488122516,-0.000355651,-0.016856964,-0.223603229
14.25,,,,0.529526965,-1.792710823,8.720544932,0.003362438,0.006397133,-0.225143288
14.3,,,,0.009929729,-1.645299393,9.101812123,0.00229099,0.022343659,-0.224910529
14.35,,,,-0.077858904,-1.618118097,9.694987518,-0.001121498,0.025824411,-0.224854858
14.4,,,,-0.220939245,-1.632673232,10.08380282,-0.003619976,0.020583523,-0.224804188
14.45,,,,-0.28712613,-1.666174824,10.25108065,-0.003886365,0.011058303,-0.224776518
14.5,,,,-0.289726563,-1.693653219,10.22162641,-0.002353822,0.0015456,-0.2247759
14.55,,,,-0.249845322,-1.702645334,10.07474069,-0.000282529,-0.005096934,-0.224797652
14.6,,,,-0.193111806,-1.694451938,9.896839569,0.001197564,-0.007817363,-0.224829774
14.65,,,,-0.141573885,-1.678095353,9.752490273,0.001594569,-0.007077577,-0.224857554
14.7,,,,-0.108695559,-1.663254374,9.673170856,0.001059156,-0.004217458,-0.224870603
14.75,,,,-0.098272917,-1.65566395,9.659973465,9.06E-05,-0.000773002,-0.224867212
14.8,,,,-0.106286279,-1.65600942,9.694178534,-0.000801466,0.002039858,-0.224853032
14.85,,,,-0.124490341,-1.661482049,9.749667911,-0.001311502,0.003581423,-0.224836299
14.9,,,,-0.144198834,-1.668266313,9.803011093,-0.001384612,0.00379397,-0.224823526
14.95,,,,-0.159031243,-1.673464297,9.839274545,-0.001144042,0.003034621,-0.224817662
15,316.9936799,-51.26814871,0.676593083,-0.166091203,-1.675842995,9.853452483,-0.000778755,0.001838238,-0.224818384
15.05,,,,-2.193474617,-1.481508038,9.193427575,0.003587763,0.014891422,-0.221664595
15.1,,,,-2.746018344,-1.362159044,9.505413151,0.00434067,0.021601364,-0.218219225
15.15,,,,-2.773023873,-1.274384868,9.945144577,0.002657301,0.018945196,-0.214808985
15.2,,,,-2.852005649,-1.224777814,10.15344049,0.001101817,0.011568412,-0.211407933
15.25,,,,-2.863179222,-1.190979011,10.18022723,0.000797996,0.003246787,-0.208011985
15.3,,,,-2.832111798,-1.155621985,10.07909223,0.001584753,-0.003167842,-0.204620386
15.35,,,,-2.781216464,-1.109584399,9.927945642,0.00267325,-0.006367185,-0.20123001
15.4,,,,-2.730653713,-1.053757684,9.792002307,0.003348904,-0.006454839,-0.197835158
15.45,,,,-2.6939336,-0.99446175,9.707900044,0.003335841,-0.004434301,-0.194429605
15.5,,,,-2.676092594,-0.938120914,9.683108662,0.002786897,-0.001607896,-0.191009896
15.55,,,,-2.674983634,-0.888034211,9.704426166,0.002062723,0.000908738,-0.187576687
15.6,,,,-2.68419825,-0.84391384,9.749496148,0.001493281,0.002455213,-0.1841333
15.65,,,,-2.696338857,-0.803307102,9.796741051,0.001241221,0.00287333,-0.180683285
15.7,,,,-2.705542829,-0.763473521,9.831429038,0.001289547,0.002391804,-0.177228835
15.75,,,,-2.397234714,-0.586476345,9.96531555,0.000533046,-0.001095659,-0.170635211
15.8,,,,-0.836045713,-0.63554251,10.37496469,-0.001372989,-0.013575385,-0.165408915
15.85,,,,-0.107284401,-0.937782491,10.14401511,-0.001151697,-0.021335775,-0.166148243
15.9,,,,-0.056843483,-0.928288217,9.692040867,0.000412419,-0.019300902,-0.166167697
15.95,,,,0.030408369,-0.919013334,9.461572157,0.001420429,-0.011940651,-0.166174682
16,313.3399925,-56.14277323,0.678863691,0.055463494,-0.900469681,9.419481864,0.001167663,-0.003253881,-0.166167419
16.05,,,,2.059958392,-1.084749439,10.16551458,-0.003946968,-0.010500804,-0.169343731
16.1,,,,2.524214456,-1.21492964,9.966560636,-0.00529392,-0.013903815,-0.173330723
16.2,,,,0.02398546,-1.014243962,9.240930404,0.001564485,0.015613381,-0.173904009
16.25,,,,-0.018493035,-0.975638121,9.687006085,0.00038863,0.018648856,-0.173888757
16.3,,,,-0.129718958,-0.96864812,9.986871892,-0.001355383,0.015110973,-0.173873574
16.35,,,,-0.18154265,-0.982650153,10.12805274,-0.002146183,0.008217017,-0.173864155
16.4,,,,-0.185631339,-1.000802864,10.11948481,-0.001689213,0.001189988,-0.173862885
16.45,,,,-0.157156471,-1.010628737,10.01716274,-0.000558663,-0.003791678,-0.173869226
16.5,,,,-0.115380143,-1.009097339,9.885963119,0.000468729,-0.00589567,-0.173879968
16.55,,,,-0.07705921,-1.000268616,9.776202779,0.000906031,-0.005429775,-0.173890092
16.6,,,,-0.052421157,-0.990496898,9.713703263,0.00070265,-0.003369705,-0.173895243
16.65,,,,-0.044383456,-0.984493967,9.700922522,0.000119066,-0.000848719,-0.173894055
16.7,,,,-0.050017962,-0.983705094,9.724629409,-0.000498915,0.001229586,-0.173888333
16.75,,,,-0.063262032,-0.986825483,9.765366921,-0.000900943,0.002384332,-0.173881345
16.8,,,,-0.077719653,-0.99136622,9.805317334,-0.001004157,0.002563941,-0.173875899
16.85,,,,-0.088676862,-0.995136059,9.832923023,-0.000867822,0.002024396,-0.173873356
16.9,,,,-0.093967733,-0.997017432,9.844116056,-0.000619647,0.001155477,-0.173873632
16.95,,,,-0.093803816,-0.996997101,9.840986873,-0.000383043,0.000322301,-0.173875738
17,309.2212964,-59.94977412,0.676712156,-0.089956083,-0.995750648,9.82913518,-0.000233772,-0.000235945,-0.173878412
17.05,,,,1.942900831,-1.190859451,10.46844984,-0.004175681,-0.014627381,-0.177069887
17.1,,,,2.50395767,-1.299772857,10.12444712,-0.004553205,-0.021983086,-0.180563942
17.15,,,,2.540397884,-1.37468491,9.655494572,-0.002715632,-0.019309728,-0.184028621
17.2,,,,2.628700943,-1.41289684,9.42652967,-0.001251159,-0.011477897,-0.187483792
17.25,,,,2.645317371,-1.437593701,9.390060821,-0.00119654,-0.002541601,-0.190921311
17.3,,,,2.614424365,-1.466879471,9.491877899,-0.002270422,0.004413544,-0.194334261
17.35,,,,2.560106256,-1.509903777,9.651413379,-0.003591572,0.007939573,-0.197726986
17.4,,,,2.50526749,-1.565080544,9.79938587,-0.004408569,0.008105824,-0.20110949
17.45,,,,2.26459465,-1.716413922,9.817580002,-0.00379186,0.0076321,-0.206590541
17.5,,,,0.373815753,-1.612998539,9.316456871,-0.000403179,0.0179222,-0.209298036
17.55,,,,-0.143907332,-1.436241039,9.635423055,0.000345976,0.02165618,-0.208905603
17.6,,,,-0.179993147,-1.427533942,10.0248371,-0.000580996,0.017106494,-0.208898306
17.65,,,,-0.244470453,-1.430757644,10.18267768,-0.00135158,0.009002341,-0.208899781
17.7,,,,-0.245687738,-1.443523713,10.16776105,-0.001227906,0.00097542,-0.208910659
17.75,,,,-0.210165681,-1.452845712,10.04356178,-0.000434783,-0.004534861,-0.208926344
17.8,,,,-0.161147951,-1.453031455,9.887884252,0.00039838,-0.006675226,-0.208943948
17.85,,,,-0.117614408,-1.445868638,9.760529863,0.000774865,-0.005902437,-0.208958603
17.9,,,,-0.09079625,-1.436807271,9.690962997,0.000574512,-0.003402588,-0.208965674
17.95,,,,-0.083300337,-1.430734863,9.680370407,6.77E-07,-0.000491547,-0.208963777
18,303.7006848,-63.41187314,0.677451374,-0.091125184,-1.429662129,9.711564818,-0.00062075,0.001821295,-0.208955433
18.05,,,,-2.134673236,-1.237604752,9.105862874,0.002991849,0.017221805,-0.205775893
18.1,,,,-2.709480027,-1.126892421,9.480584642,0.003370498,0.024787569,-0.202298764
18.15,,,,-2.756087692,-1.048991851,9.969812649,0.001712514,0.021717547,-0.198855556
18.2,,,,-2.846728498,-1.007376736,10.20419044,0.00044654,0.013185079,-0.195425125
18.25,,,,-2.860882268,-0.978677085,10.2336897,0.000507767,0.003548578,-0.192002429
18.3,,,,-2.826202531,-0.945992816,10.11878223,0.001582972,-0.003893655,-0.188584461
18.35,,,,-2.768349742,-0.901461316,9.946850845,0.002810245,-0.007613935,-0.185167055
18.4,,,,-2.710642471,-0.847209274,9.791528352,0.003479417,-0.007717745,-0.181744589
18.45,,,,-2.668847773,-0.790323854,9.694694447,0.003367206,-0.005361421,-0.178311414
18.5,,,,-2.64898227,-0.737429992,9.665402788,0.002691241,-0.002057725,-0.17486475
18.55,,,,-2.648669456,-0.691599273,9.689115893,0.001862346,0.000890848,-0.171405761
18.6,,,,-2.660480063,-0.65213138,9.740555034,0.001234803,0.002709298,-0.167937931
18.65,,,,-2.675760159,-0.616195893,9.794987521,0.000971938,0.003208897,-0.16446466
18.7,,,,-2.687621145,-0.580826794,9.83528405,0.001042991,0.002654809,-0.160987884
18.75,,,,-2.692429654,-0.544211112,9.854285736,0.001301956,0.001542518,-0.157507995
18.8,,,,-2.689837462,-0.505990388,9.853484464,0.001583656,0.000377346,-0.154024432
18.85,,,,-2.681830866,-0.466857387,9.839673497,0.001771572,-0.000479192,-0.150536322
18.9,,,,-2.671402003,-0.427905723,9.821207925,0.001822073,-0.000871904,-0.147042948
18.95,,,,-2.66134723,-0.390087365,9.805064333,0.001753111,-0.000833339,-0.143543995
19,298.5903387,-65.3992257,0.671120135,-2.653498355,-0.353935362,9.7952674,0.001615586,-0.000515014,-0.140039572
19.05,,,,-2.648476784,-0.319542488,9.792680305,0.001464403,-0.000104618,-0.136530094
19.1,,,,-2.645884056,-0.286698328,9.795773864,0.001339255,0.000241672,-0.133016095
19.15,,,,-2.644739572,-0.25507305,9.801838822,0.001257663,0.000436245,-0.12949807
19.2,,,,-2.643958141,-0.224367502,9.808152588,0.00121763,0.000464899,-0.125976399
19.25,,,,-2.642710409,-0.194394803,9.812779896,0.001205298,0.000368098,-0.122451346
19.3,,,,-2.640593202,-0.165095798,9.814891948,0.001203317,0.000211632,-0.118923089
19.35,,,,-1.730976302,0.200114971,10.1147203,-0.000757721,-0.006423318,-0.107581824
19.4,,,,-0.88136264,-0.041521104,10.16602744,-0.001327262,-0.014310628,-0.101468616
19.45,,,,-0.027105016,-0.391028755,10.05251634,-0.000873573,-0.019900269,-0.102480026
19.5,,,,0.021679695,-0.365899536,9.661816624,0.000562541,-0.01701158,-0.102538601
19.55,,,,0.087048583,-0.355074506,9.475293508,0.001387834,-0.009811055,-0.102557352
19.6,,,,0.102607167,-0.338084694,9.459784017,0.001074353,-0.0019541,-0.102555011
19.65,,,,0.076059447,-0.32766063,9.558089772,2.67E-05,0.003962056,-0.102546387
19.7,,,,0.030899811,-0.327913527,9.70027539,-0.001030002,0.006779169,-0.102537054
19.75,,,,-0.013105331,-0.335907225,9.827275694,-0.001564357,0.006657363,-0.102530373
19.8,,,,-0.043003519,-0.345633693,9.905688579,-0.001452228,0.00458708,-0.102527371
19.85,,,,-0.054456983,-0.352184377,9.928514116,-0.000904571,0.00182054,-0.102527417
19.9,,,,-0.05006462,-0.353694133,9.90787094,-0.000260348,-0.000586707,-0.102529282
19.95,,,,-0.036252419,-0.351084297,9.864679021,0.000204538,-0.002026424,-0.102531709
20,295.2244584,-66.16852359,0.676724192,-0.020146878,-0.346665097,9.819414014,0.000371818,-0.002374853,-0.102533647
20.05,,,,2.268310977,3.980255898,10.40880972,0.038326596,-0.015536512,-0.041864542
20.1,,,,2.647159463,3.945789548,10.12200321,0.035903347,-0.022873756,0.010411488
20.15,,,,2.523072438,2.956657814,9.653704404,0.012516606,-0.020109763,0.043568191
20.2,,,,2.705561406,2.116222715,9.440906475,-0.008588449,-0.012577823,0.064335481
20.25,,,,2.72800909,1.535986627,9.348758273,-0.017169218,-0.002826399,0.079120472
20.3,,,,2.690649874,1.115959791,9.434586482,-0.014929736,0.005284734,0.08965166
20.35,,,,2.641540322,0.887881621,9.625287906,-0.007869408,0.009348642,0.097468119
20.4,,,,2.58165441,0.806297287,9.815099959,-0.001169526,0.009207077,0.10362387
20.45,,,,2.538551832,0.804870675,9.93984137,0.002753191,0.006155214,0.108765648
20.5,,,,2.521801514,0.831779652,9.977170507,0.003926357,0.002085394,0.113289621
20.55,,,,2.528602056,0.859792175,9.942746268,0.003523167,-0.001354103,0.117434784
20.6,,,,2.54886594,0.882043593,9.871736137,0.002717439,-0.003242915,0.121344578
20.65,,,,2.571114307,0.901896624,9.799716522,0.002152293,-0.003460995,0.125104781
20.7,,,,2.595819538,0.9259494,9.753572784,0.001898951,-0.002536025,0.128832147
20.75,,,,2.357585385,1.046844069,9.640563098,0.001953966,0.00093942,0.134823315
20.8,,,,1.323503334,1.369459435,9.40849633,0.002227455,0.009635153,0.147655542
20.85,,,,1.283503046,1.405763311,9.698781365,0.002356336,0.01226194,0.159490705
20.9,,,,1.21575296,1.479954098,9.9075334,0.002489563,0.010315314,0.17128886
20.95,,,,0.289621331,1.026070658,9.722697439,0.002778917,0.012166129,0.172669183
21,291.0669856,-67.98075296,0.677226411,-0.142483256,0.963243771,9.820764993,0.001249254,0.011871815,0.17231654
21.05,,,,1.895904561,1.237779576,10.64049601,-0.000287032,-0.006273758,0.17567132
21.1,,,,2.42903701,1.255628191,10.35420132,0.00127941,-0.018780197,0.17933948
21.15,,,,2.471958215,1.275381946,9.854686413,0.004181625,-0.020653775,0.182950595
21.2,,,,2.586594703,1.331262955,9.543070273,0.006034202,-0.015539976,0.186508162
21.25,,,,2.634713264,1.402268254,9.414305711,0.006019408,-0.007222238,0.190038967
21.3,,,,2.628925107,1.469525255,9.445889382,0.004581959,0.0007467,0.193564296
21.35,,,,2.587183941,1.523177606,9.571743097,0.002761046,0.006095713,0.197091284
21.4,,,,2.532341683,1.564030078,9.721256251,0.001468589,0.008080344,0.200615527
21.45,,,,2.48386268,1.599109758,9.841788516,0.001105202,0.007198017,0.20412951
21.5,,,,2.452796818,1.635979238,9.907454522,0.00155768,0.004638102,0.20762786
21.55,,,,2.441338419,1.679163138,9.917249235,0.002424489,0.001708735,0.211108624
21.6,,,,2.445155542,1.729410271,9.886787894,0.003278576,-0.00058732,0.214572775
21.65,,,,2.456799178,1.784838949,9.838189967,0.003841628,-0.00175259,0.218023136
21.7,,,,2.468860301,1.842651619,9.791543031,0.00403467,-0.001783068,0.221462972
21.75,,,,2.47610942,1.900503001,9.759791915,0.003934763,-0.001014427,0.22489464
21.8,,,,2.476355018,1.957162228,9.747344321,0.003691434,8.42E-05,0.228318892
21.85,,,,2.470159217,2.012522506,9.751562372,0.003449075,0.001091962,0.231735004
21.9,,,,2.459824542,2.067214721,9.765782753,0.00330038,0.00174668,0.235141455
21.95,,,,2.448166821,2.122113383,9.782524153,0.00327495,0.001974253,0.238536636
22,285.5339836,-71.79448533,0.682414328,1.72512419,2.438064652,9.555282426,0.003386505,0.007075761,0.248306923
22.05,,,,-1.922266151,1.786078915,8.607808955,0.003360974,0.032971644,0.245485309
22.1,,,,-2.760421769,1.748194493,9.347290688,-0.001808681,0.043622813,0.241704509
22.15,,,,-2.862489722,1.711051201,10.15661528,-0.007193048,0.036777354,0.23828543
22.2,,,,-3.00805684,1.606222266,10.52399489,-0.009124633,0.021331362,0.234918464
22.25,,,,-3.023538222,1.494535225,10.54255547,-0.007397566,0.004690619,0.231552913
22.3,,,,-2.958877556,1.406837365,10.32564954,-0.003785613,-0.00773873,0.22815847
22.35,,,,-2.858418322,1.350757678,10.02384448,-0.000443842,-0.013609911,0.224723375
22.4,,,,-2.761267636,1.316634836,9.759475467,0.001270177,-0.013310417,0.221255154
22.45,,,,-2.693297664,1.288581657,9.599519682,0.001141938,-0.008935777,0.217772092
22.5,,,,-2.663843122,1.253788071,9.555828201,-0.000204718,-0.003109457,0.214288893
22.55,,,,-2.667976568,1.207014279,9.601561193,-0.001863862,0.001960682,0.210809523
22.6,,,,-2.692272459,1.150112719,9.692854728,-0.003113595,0.004997109,0.207329861
22.65,,,,-2.721517895,1.088640983,9.787521908,-0.00363136,0.005731133,0.203843818
22.7,,,,-2.743905486,1.028217867,9.856655806,-0.003470471,0.004662241,0.200347229
22.75,,,,-2.753488972,0.97232496,9.888455778,-0.002903009,0.002668384,0.1968386
22.8,,,,-2.750048756,0.921857286,9.885904165,-0.002243203,0.000627102,0.193318349
22.85,,,,-2.737307441,0.875828415,9.861010542,-0.001724375,-0.000844851,0.189787891
22.9,,,,-2.720582553,0.832448087,9.828376097,-0.001451314,-0.001493409,0.186248919
22.95,,,,-2.704727715,0.790025341,9.80012224,-0.001413687,-0.001389564,0.182702876
23,280.9529419,-76.65629224,0.671143534,-2.692849083,0.747471791,9.783181721,-0.001531318,-0.000806673,0.179150664
23.05,,,,1.373842947,1.214132384,11.07094885,-0.001229885,-0.028082211,0.1821927
23.1,,,,2.480937924,1.240699352,10.43959375,0.003074139,-0.042481416,0.185860949
23.15,,,,2.541741021,1.272472237,9.546797229,0.007836638,-0.03773216,0.189447583
23.2,,,,2.718976114,1.35863944,9.105889109,0.009524518,-0.023012777,0.192976439
23.25,,,,2.760707857,1.454724152,9.024201388,0.007831757,-0.005930643,0.196501289
23.3,,,,2.709423605,1.530811915,9.205974105,0.004341289,0.007596032,0.200047483
23.35,,,,2.609772867,1.577796408,9.503876803,0.001084709,0.014666985,0.203609031
23.4,,,,2.50659474,1.604597083,9.788053344,-0.000604033,0.015256773,0.207167535
23.45,,,,2.431107388,1.626971989,9.978238171,-0.000470596,0.011277355,0.210709203
23.5,,,,1.012056822,1.308929996,9.585935526,0.000614941,0.015445686,0.208351997
23.55,,,,-0.192165817,1.410933331,9.556682095,0.000179532,0.020500524,0.208663664
23.6,,,,-0.168449192,1.409746519,9.97411434,-0.001066942,0.016829612,0.208610673
23.65,,,,-0.232648599,1.400634317,10.15007639,-0.001578218,0.009390002,0.208582831
23.7,,,,-0.24107418,1.385208845,10.1572143,-0.000993231,0.001682673,0.20856634
23.75,,,,-0.210367546,1.375460438,10.05184405,0.000241925,-0.003860367,0.208553311
23.8,,,,-0.164404759,1.375838246,9.905792087,0.001409384,-0.006257372,0.208538326
23.85,,,,-0.121629399,1.384002999,9.77882788,0.001993545,-0.005805793,0.208521849
23.9,,,,-0.093846236,1.39438684,9.70346127,0.001881207,-0.003563684,0.208507995
23.95,,,,-0.084583113,1.401998123,9.684951558,0.001292656,-0.000782083,0.2085002
24,277.687052,-82.04209129,0.677448573,-0.090695605,1.404551754,9.709467116,0.000581374,0.001531112,0.208498896
24.05,,,,-2.135200023,1.149281325,9.110319663,-0.000233725,0.016821168,0.205223662
24.1,,,,-2.705748272,1.105494032,9.474092671,-0.002820173,0.024535968,0.201651749
24.15,,,,-2.750380072,1.056859389,9.956086223,-0.005274363,0.021756026,0.198121499
24.2,,,,-2.842324659,0.982809994,10.19195827,-0.005903511,0.013468439,0.194609382
24.25,,,,-2.859039813,0.907926083,10.22929554,-0.004709553,0.003913088,0.191097563
24.3,,,,-2.826516118,0.846673458,10.12322596,-0.00262987,-0.003620513,0.187576677
24.35,,,,-2.769521301,0.802222248,9.956727596,-0.000770509,-0.007532157,0.184042096
24.4,,,,-2.711316924,0.769226508,9.801790176,0.000176687,-0.007829109,0.180495347
24.45,,,,-2.668168637,0.739339918,9.701334001,0.000111083,-0.005592923,0.176941542
24.5,,,,-2.64677679,0.705956314,9.666857174,-0.000628674,-0.002308819,0.173384924
24.55,,,,-2.645322633,0.666439344,9.686211316,-0.001550623,0.000703621,0.169826538
24.6,,,,-2.656640344,0.621829942,9.735504881,-0.002255379,0.002626705,0.166264956
24.65,,,,-2.672038183,0.575110833,9.790161605,-0.002555509,0.003226101,0.16269819
24.7,,,,-2.684394567,0.529333966,9.832302246,-0.002469559,0.002735289,0.159124945
24.75,,,,-2.689788296,0.486451181,9.853668981,-0.00214197,0.001638849,0.155544859
24.8,,,,-2.687639672,0.447028421,9.854805536,-0.001747909,0.000449704,0.151958224
24.85,,,,-2.679815292,0.410578942,9.841988047,-0.001423325,-0.000452282,0.148365656
24.9,,,,-2.669302462,0.376128646,9.82352368,-0.001234583,-0.000891764,0.144767849
24.95,,,,-2.658975976,0.342718194,9.806677728,-0.001182275,-0.000886238,0.141165415
25,275.8362174,-86.99370451,0.671115637,-2.650782973,0.309702348,9.795900738,-0.001224537,-0.000580542,0.137558786
25.05,,,,-2.645452925,0.276835073,9.792440717,-0.001304932,-0.000163798,0.133948216
25.1,,,,-2.642657976,0.244200475,9.795004729,-0.001374602,0.000200966,0.130333837
25.15,,,,-2.641439482,0.21207077,9.800943942,-0.001404215,0.000417448,0.126715746
25.2,,,,-2.640691827,0.180760799,9.807455278,-0.001385993,0.000464069,0.12309406
25.25,,,,-2.639540153,0.150522086,9.812448681,-0.001328789,0.000377108,0.119468941
25.3,,,,-2.637530939,0.121491828,9.814934834,-0.001250043,0.000221762,0.115840593
25.35,,,,-2.634636498,0.093691544,9.814970937,-0.001167927,6.36E-05,0.112209241
25.4,,,,-2.631130369,0.067058759,9.813317676,-0.001095823,-5.14E-05,0.108575118
25.45,,,,-2.006413198,-0.182440564,10.02539042,-0.000872589,-0.004727883,0.099290466
25.5,,,,-1.235487765,-0.27431974,10.09791881,-0.000639364,-0.011096529,0.088219686
25.55,,,,-0.156207341,0.289586118,10.14606833,-0.000108088,-0.018629529,0.089291437
25.6,,,,0.019641254,0.237284179,9.774133493,0.001625483,-0.018177304,0.089485085
25.65,,,,0.074889944,0.239943537,9.524684965,0.002705076,-0.012119752,0.089515291
25.7,,,,0.109021744,0.259304398,9.460588851,0.002390411,-0.00436358,0.089516574
25.75,,,,0.094196205,0.274077226,9.525520156,0.00107536,0.00221058,0.089514749
25.8,,,,0.054102569,0.276722443,9.655346155,-0.000392588,0.006007385,0.089515708
25.85,,,,0.009136276,0.268929846,9.78778304,-0.001309957,0.006790617,0.089517544
25.9,,,,-0.025557169,0.257214677,9.881943372,-0.001423202,0.005299957,0.089518388
25.95,,,,-0.042954362,0.247825941,9.922733076,-0.000902919,0.002711524,0.089517869
26,275.1818745,-89.99889291,0.676283943,-0.043507103,0.243922961,9.916126479,-0.000130477,0.000148998,0.089516364
26.05,,,,1.997304095,0.502240389,10.52419467,0.000646977,-0.015632078,0.0928307
26.1,,,,2.567096237,0.527676812,10.15832701,0.002783551,-0.023866836,0.096462837
26.15,,,,2.614218955,0.551601266,9.666077747,0.004807008,-0.021455632,0.100078242
26.2,,,,2.713215977,0.599591026,9.416579478,0.005205775,-0.013330551,0.103688046
26.25,,,,2.737363196,0.64907108,9.367038463,0.003992967,-0.003756238,0.107302614
26.3,,,,2.709458376,0.687002504,9.465707687,0.002040242,0.003908302,0.110923272
26.35,,,,2.654130447,0.710640712,9.631166339,0.00037164,0.007979164,0.114544707
26.4,,,,2.596135509,0.725546239,9.790600294,-0.000384028,0.00839546,0.118160694
26.45,,,,2.553005823,0.739975254,9.898383288,-0.000158939,0.006205957,0.12176808
26.5,,,,2.53192904,0.760110119,9.939823109,0.000702054,0.002900359,0.12536657
26.55,,,,2.53114044,0.788133428,9.924774152,0.001716719,-0.000173354,0.128957167
26.6,,,,2.543438159,0.822795488,9.876395893,0.002500216,-0.002163709,0.132541332
26.65,,,,2.560047488,0.86115368,9.819926701,0.002877143,-0.002811483,0.136120612
26.7,,,,2.573662178,0.900287735,9.774650138,0.002872909,-0.002340063,0.139696196
26.75,,,,2.58011751,0.938346524,9.750258922,0.002634051,-0.001237228,0.143268472
26.8,,,,2.578650967,0.974807953,9.747179462,0.002334605,-2.67E-05,0.146836964
26.85,,,,2.571085602,1.010167709,9.759454283,0.002107801,0.000899401,0.150400662
26.9,,,,2.560487602,1.045392775,9.778527795,0.002017166,0.001357254,0.153958477
26.95,,,,2.549858119,1.081426164,9.79656771,0.002061433,0.001361187,0.157509553
27,274.7411033,-94.07624569,0.682683084,2.541248602,1.118893743,9.808522708,0.002198315,0.001057848,0.161053365
27.05,,,,-1.523672891,0.648775037,8.527604589,0.001929847,0.028605915,0.158014315
27.1,,,,-2.637891719,0.623868575,9.166334753,-0.002207798,0.043239729,0.154377213
27.15,,,,-2.708168028,0.594312749,10.06414579,-0.006739705,0.03866471,0.150800079
27.2,,,,-2.882537245,0.512757597,10.50429157,-0.008216336,0.023999051,0.14724144
27.25,,,,-2.918300508,0.426779414,10.57918239,-0.006366342,0.006872663,0.143688178
27.3,,,,-2.865656433,0.363857567,10.38823797,-0.002774972,-0.006733774,0.140134193
27.35,,,,-2.769051862,0.3306056,10.08455531,0.000538174,-0.013876231,0.136569665
27.4,,,,-2.669547873,0.317791826,9.80121098,0.002254088,-0.014517412,0.132991729
27.45,,,,-2.596169213,0.310315111,9.617284219,0.002136282,-0.010570302,0.129406228
27.5,,,,-2.281523153,0.492575422,9.658284998,0.000678614,-0.006940529,0.129741622
27.55,,,,-0.442527329,0.639767052,10.18979091,-0.000150622,-0.014603908,0.131700356
27.6,,,,-0.008859989,0.523312025,9.934438844,0.000763054,-0.01706218,0.131340873
27.65,,,,0.009716687,0.533846349,9.619964536,0.001929981,-0.012932424,0.131344798
27.7,,,,0.060686468,0.546759642,9.498334928,0.002193058,-0.00617824,0.131346647
27.75,,,,0.059931138,0.561615149,9.515067746,0.001452226,0.000314468,0.131353808
27.8,,,,0.029490092,0.568529456,9.618411716,0.000254857,0.004655076,0.131362891
27.85,,,,-0.011365325,0.565600402,9.745791205,-0.000729067,0.006231267,0.131372198
27.9,,,,-0.046831508,0.556681523,9.849397853,-0.001103398,0.005465658,0.13137969
27.95,,,,-0.06793418,0.547406142,9.905655264,-0.000857904,0.003345084,0.131384295
28,274.8432114,-98.51683535,0.676324031,-0.073044629,0.541807656,9.913652202,-0.000252807,0.000941655,0.131386004
28.05,,,,1.963919571,0.796990128,10.53139152,0.000557604,-0.01493073,0.13469311
28.1,,,,2.530699109,0.827688766,10.16927942,0.002984694,-0.023392584,0.138311575
28.15,,,,2.576390237,0.860512944,9.676536743,0.005327948,-0.021237612,0.141901249
28.2,,,,2.675256084,0.919312914,9.423672612,0.00594941,-0.013312517,0.14547546
28.25,,,,2.699946184,0.980714352,9.36964044,0.004829859,-0.003837741,0.149050726
28.3,,,,2.672608091,1.030559289,9.464243757,0.002865611,0.003829151,0.152632513
28.35,,,,2.617401632,1.065465032,9.627042511,0.00112773,0.007974937,0.156216614
28.4,,,,2.558902653,1.09081,9.785527348,0.000289056,0.008496519,0.159795513
28.45,,,,2.514719376,1.114994283,9.893803185,0.000446717,0.006404188,0.163363925
28.5,,,,2.492260735,1.144492115,9.936573832,0.001268718,0.003163471,0.166919871
28.55,,,,2.490010813,1.181778434,9.923025584,0.002272736,0.00011547,0.17046369
28.6,,,,2.500961662,1.22580989,9.875799755,0.003066098,-0.001881158,0.173997108
